38116,1
38117,1
38121,1
38272,1
38341,1
38486,0
38514,0
38542,1
38615,0
38682,1
38683,1
38684,1
38685,1
38686,1
38687,1
38688,1
38689,1
38690,1
38709,1
38731,1
38732,1
38770,1
38866,1
38873,1
38939,1
38957,1
39052,1
39065,1
39066,0
39070,1
39071,1
39192,1
39318,1
39319,1
39436,1
39531,1
39532,1
39533,1
39535,1
39536,1
39537,1
39538,1
39539,1
39560,1
39834,1
39843,1
39852,1
39855,1
39858,1
39865,1
39910,1
39935,1
40138,1
40544,1
40545,1
40612,1
40719,1
40807,1
40808,1
40847,1
40953,1
41195,1
41296,0
41308,1
41325,0
41326,1
41328,0
41337,1
41339,1
41461,1
41515,1
41516,1
41528,1
41531,1
41730,1
41854,1
41862,1
41864,1
42143,1
42206,1
42209,1
42262,1
42373,1
42378,1
42862,1
42959,1
42966,1
42978,1
43122,1
43152,1
43404,1
43481,0
43588,1
43743,1
43744,1
43789,1
43806,1
43853,1
43858,0
43865,0
43884,1
43885,1
43942,1
44099,1
44236,1
44261,0
44270,1
44297,1
44298,1
44299,1
44349,1
44352,1
44360,1
44364,1
44365,1
44366,1
44369,1
44469,0
44476,1
44532,1
44597,1
44598,1
44599,1
44600,1
44601,1
44602,1
44728,1
44729,1
44730,1
44731,1
44732,1
44733,1
44774,1
44775,1
44791,1
44814,1
44925,1
45482,1
45584,1
45588,1
45603,0
45604,0
45605,0
45657,1
45659,0
45809,1
45810,0
45819,1
45820,1
45822,1
45824,1
45828,1
45907,0
45914,0
45915,0
46375,1
46654,1
46655,1
46722,1
46754,1
47041,1
47045,1
47046,1
47048,1
47049,1
47050,1
47276,1
47338,1
47339,0
47395,1
47845,1
47847,1
47848,1
47850,1
47851,1
47852,1
47853,1
47863,1
47864,1
47866,1
47874,0
48052,0
48071,1
48076,1
48080,1
48081,1
48189,1
48202,1
48212,1
48213,1
48214,1
48223,1
48224,1
48225,1
48226,1
48227,1
48228,1
48229,1
48235,1
48241,1
48294,1
48353,1
48430,1
48716,0
48722,1
48933,1
48935,1
49020,0
49027,1
49031,1
49042,1
49057,1
49116,1
49310,1
49326,1
49327,1
49328,1
49329,1
49331,1
49481,1
49482,1
49520,1
49710,1
49711,1
49772,1
49774,1
49777,0
49778,1
49781,0
49784,1
49903,1
49904,1
49932,0
49990,1
50152,0
50156,0
50176,0
50177,0
50178,0
50179,0
50180,0
50181,0
50195,1
50243,0
50275,1
50276,1
50277,1
50285,1
50291,1
50293,1
50295,1
50307,1
50334,1
50335,1
50336,1
50382,1
50389,0
50449,1
50450,1
50451,1
50452,1
50454,1
50455,1
50661,1
50665,0
50666,0
50667,1
51054,1
51055,1
51058,1
51059,1
51197,1
51198,1
51204,1
51206,1
51207,1
51227,1
51228,1
51364,1
51385,1
51390,1
51391,1
51392,1
51393,1
51399,1
51405,1
51490,1
51491,1
51668,1
51734,1
52051,1
52052,1
52053,0
52068,1
52080,1
52081,1
52083,1
52152,1
52153,1
52154,1
52158,1
52159,1
52161,1
52220,1
52221,1
52223,1
52224,1
52231,1
52234,0
52237,1
52239,1
52285,1
52286,1
52287,1
52302,1
52303,1
52306,1
52321,1
52322,1
52323,0
52344,1
52347,1
52353,1
52357,1
52758,1
52790,1
53268,1
53269,1
53271,1
53272,1
53276,1
53277,1
53280,1
53401,1
53435,1
53442,1
53447,1
53448,1
53469,1
53471,1
53815,1
53829,1
53931,1
53933,1
53937,1
53991,1
54040,1
54047,1
54085,1
54086,1
54187,1
54269,1
54271,1
54272,1
54276,1
54277,1
54512,1
54514,1
54545,1
54684,1
54694,1
54810,1
54819,1
54820,1
54961,0
54962,0
54987,1
54994,1
55005,1
55082,0
55083,1
55084,1
55438,1
55731,1
55816,1
55824,1
55825,1
55830,1
55842,1
55851,1
56144,1
56145,1
56146,1
56148,1
56150,1
56152,1
56153,1
56234,1
56236,1
56240,1
56242,1
56247,1
56248,1
56257,1
56258,1
56265,1
56269,1
56274,1
56306,1
56369,1
56380,1
56393,1
56396,1
56509,1
56531,1
56532,1
56533,1
56535,1
56536,1
56537,1
56538,1
56563,1
56578,1
56579,1
56714,1
56715,1
56717,1
56720,1
56723,1
56759,0
56921,1
57181,1
57553,1
57584,1
57587,1
57596,1
57619,1
57695,1
57696,1
57702,1
57703,1
57769,1
57770,0
57771,1
57773,0
57774,0
57785,1
57786,1
57787,1
57801,1
57806,1
57809,1
57906,1
57907,1
58014,1
58015,1
58194,1
58195,1
58197,1
58198,1
58202,1
58323,1
58325,1
58326,1
58359,1
58362,1
58368,1
58369,1
58371,1
58382,1
58384,1
58385,1
58389,1
58391,1
58393,1
58460,1
58488,1
58489,1
58492,1
58548,1
58549,1
58550,1
58573,1
58589,1
58604,1
58606,1
58630,1
58631,1
58663,0
58664,0
58665,0
58666,0
58900,1
58904,1
58905,1
58906,1
58969,1
58970,1
58973,1
58976,1
58996,1
59104,1
59105,1
59184,1
59231,1
59237,1
59239,1
59240,1
59263,1
59301,1
59324,0
59330,1
59453,0
59454,0
59455,0
59457,0
59459,0
59460,0
59462,1
59504,1
59507,1
59512,1
59513,1
59560,0
59578,0
59579,0
59586,1
59587,1
59593,1
59594,1
59596,1
59599,0
59619,1
59622,1
59623,1
59627,1
59628,1
59643,1
59658,1
59659,1
59660,1
59666,1
59667,1
59668,1
59669,1
59677,1
59738,1
59739,1
59890,1
59891,1
59893,1
59971,1
59972,1
59973,1
59974,1
60065,0
60137,1
60138,1
60139,1
60141,1
60155,0
60162,1
60163,0
60164,1
60167,0
60181,1
60184,1
60490,1
60498,1
60557,1
60558,1
60606,0
60609,1
60695,1
60696,1
60697,1
60698,1
60748,1
60753,1
60754,1
60755,1
60877,0
60878,0
60898,1
60902,1
60903,1
60904,1
60905,1
60906,1
60907,1
60908,1
60909,1
60910,1
60911,1
60912,1
60913,1
60914,1
60915,1
60916,1
60917,1
60918,1
60919,1
60920,1
60921,1
60930,1
60933,1
60987,1
60988,1
60989,1
60990,1
61053,1
61287,1
61503,0
61504,0
61577,1
61798,0
62012,1
62025,1
62026,1
62033,1
62036,1
62109,1
62118,1
62262,0
62263,0
62327,1
62329,1
62333,1
62335,1
62446,1
62453,1
62457,1
62458,1
62459,1
62460,0
62463,1
62468,1
62469,1
62474,1
62475,1
62476,1
62477,1
62478,0
62479,0
62484,1
62515,1
62516,1
62521,1
62522,1
62591,1
62594,1
62600,1
62601,1
62628,1
62630,1
62661,1
62947,1
62951,1
62952,0
62966,1
63125,1
63643,1
63862,1
63883,1
63884,1
63885,1
63886,1
63890,1
63892,1
64073,1
64085,1
64089,1
64091,1
64426,1
64427,1
64445,1
64446,1
64447,1
64448,1
64449,1
64452,1
64453,1
64454,1
64457,1
64458,1
64459,1
64460,1
64498,1
64547,1
64548,1
64550,1
64551,1
64552,1
64553,1
64554,1
64555,1
64556,0
64557,0
64602,0
64603,0
64617,0
64620,0
64622,0
65195,1
65197,1
65198,1
65283,1
65289,1
65290,1
65292,1
65300,1
65306,0
65461,1
65492,1
65733,1
65734,1
65860,1
65866,1
65867,1
65868,1
65869,1
65870,1
65871,1
65872,1
65873,1
65880,1
65923,1
65925,1
65987,1
65997,1
66008,1
66109,1
66111,1
66112,1
66113,1
66320,1
66322,1
66397,1
66583,0
66638,1
66717,1
67020,1
67112,1
67114,1
67210,1
67273,1
67304,1
67305,1
67307,0
67308,0
67316,1
67317,1
67320,1
67323,1
68036,1
68060,1
68133,1
68209,1
68272,0
68280,1
68284,1
68302,1
68309,1
68315,1
68382,0
68389,1
68433,1
68436,1
68891,1
68970,1
68971,1
68972,1
68974,1
68999,1
69007,1
69132,1
69135,1
69136,1
69145,1
69155,0
69294,1
69295,1
69296,1
69297,1
69298,1
69299,1
69307,1
69311,1
69313,1
69342,0
69384,1
69385,1
69386,1
69387,1
69439,1
69662,1
69732,1
69735,1
69736,1
69738,1
69739,1
69769,0
69771,1
69777,1
69830,1
69834,1
69841,1
69843,1
69844,1
69847,1
69852,1
70049,1
70050,1
70052,1
70053,1
70083,1
70090,1
70305,1
70733,1
70742,1
70743,1
70878,1
70883,1
70884,1
70885,1
70890,1
70907,1
70936,1
70938,1
70939,1
71024,1
71104,1
71134,1
71136,1
71139,0
71140,1
71145,1
71168,1
71212,1
71215,1
71216,1
71218,1
71220,1
71221,1
71222,1
71223,1
71224,1
71299,0
71300,1
71507,1
71519,1
71521,1
71522,1
71523,1
71574,1
71580,1
71581,1
71586,1
71587,1
71666,1
71731,1
71853,1
72143,1
72189,1
72193,1
72208,1
72240,0
72433,1
72558,1
72560,1
72571,1
72577,1
72578,1
72718,1
72836,1
72837,1
72838,1
72840,1
72842,0
72843,1
72844,1
72846,1
72950,0
73144,1
73146,1
73223,1
73224,1
73225,1
73257,1
73260,1
73265,1
73371,1
73373,1
73419,1
73497,1
73587,1
73588,1
73589,1
73590,1
73701,1
73750,1
73752,1
74195,1
74198,1
74199,1
74200,1
74201,1
74485,0
74486,0
74501,1
74706,1
74723,1
74732,1
74794,0
74870,1
74872,1
74873,1
74874,1
74882,1
74982,1
74983,1
75091,1
75099,1
75104,1
75105,1
75188,1
75195,1
75235,1
75241,1
75242,1
75243,1
75313,1
75337,1
75338,1
75339,1
75355,1
75356,1
75368,1
75403,1
75404,1
75720,1
75832,1
75949,1
76089,1
76090,1
76093,1
76099,1
76100,1
76133,1
76135,1
76220,1
76325,1
76404,1
76405,1
76426,1
76589,1
76590,1
76676,1
76732,1
76736,1
76744,1
76750,0
76756,1
76828,1
76886,1
76887,1
76888,1
77026,1
77119,0
77122,1
77133,1
77148,0
77339,1
77340,1
77404,1
77522,1
77523,1
77525,1
77527,1
77528,1
77529,1
77530,1
77531,1
77533,1
77534,1
77617,1
77629,1
77691,1
77739,1
77740,1
77741,1
77742,1
77743,1
77759,1
77760,1
77762,1
77763,1
77926,0
78201,1
78202,1
78208,1
78209,1
78215,1
78216,1
78217,1
78223,1
78236,1
78237,1
78321,1
78369,1
78372,1
78382,1
78396,1
78417,0
78435,1
78436,1
78483,1
78484,1
78505,1
78506,1
78513,1
78520,0
78523,1
78524,1
78525,1
78526,1
78562,1
78776,1
78823,1
78957,1
78958,1
78959,1
78960,1
78962,1
78988,1
78989,1
79074,1
79236,1
79256,1
79356,1
79404,1
79405,1
79406,1
79598,0
79599,1
79733,0
79886,1
80601,1
80846,1
80932,1
81061,1
81062,1
81063,1
81065,1
81085,1
81086,1
81115,1
81117,1
81119,1
81121,1
81124,0
81163,1
81166,1
81178,1
81179,1
81207,1
81210,1
81231,1
81233,1
81235,1
81236,1
81237,1
81244,1
81245,1
81246,1
81247,1
81404,1
81535,1
81543,1
81554,1
81555,1
81556,1
81557,1
81774,0
81853,0
81875,1
81883,0
82043,1
82044,1
82048,1
82083,1
82084,1
82090,1
82174,1
82175,1
82177,1
82227,0
82228,1
82262,1
82309,1
82318,1
82319,1
82322,1
82323,1
82403,1
82414,1
82416,1
82418,0
82420,0
82421,1
82422,1
82443,1
82486,1
82490,1
82538,0
82562,1
82610,1
82656,1
82716,1
83093,1
83136,1
83157,1
83184,1
83269,1
83465,1
83467,1
83486,1
83507,1
83509,1
83512,1
83521,0
83537,1
83640,1
83641,1
83643,1
83738,0
83740,1
83741,1
83742,1
83907,1
83910,1
83914,1
83915,1
84231,1
84254,1
84256,1
84275,1
84353,0
84359,1
84387,1
84388,1
84389,1
84391,0
84393,1
84395,1
84396,1
84441,1
84718,1
84720,1
84749,1
84764,1
84883,1
84909,1
84920,1
84921,1
84924,1
84925,1
84930,1
84936,1
84937,1
84938,1
84939,1
84940,1
84941,1
84943,1
84944,1
84959,1
84960,1
84966,1
85010,1
85067,1
85087,1
85088,1
85135,0
85166,1
85236,1
85238,1
85292,0
85295,1
85297,1
85300,1
85303,1
85433,1
85435,1
85436,1
85439,1
85454,1
85455,1
85458,1
85475,1
85481,1
85578,1
85660,1
85675,1
85676,1
85679,1
85680,1
85681,1
85682,1
85683,1
85684,1
85685,1
85691,1
85692,1
85693,1
85694,1
85702,1
85703,1
85704,1
85705,1
85706,1
85708,1
85709,1
85710,1
85711,1
85712,1
85717,1
85718,1
85719,1
85720,1
85721,1
85722,1
85727,0
85728,0
85731,1
85747,1
85749,1
85751,1
85755,1
85756,1
85757,1
85759,1
85760,1
85769,1
85770,1
85771,1
86011,1
86012,1
86014,1
86019,1
86026,1
86028,1
86036,1
86040,1
86044,1
86047,1
86082,1
86088,1
86279,1
86280,1
86284,1
86320,1
86324,1
86342,1
86343,1
86344,1
86346,1
86567,1
86568,1
86756,1
86773,1
86853,0
86880,0
86938,0
86976,0
87059,1
87133,1
87275,1
87376,1
87379,0
87433,1
87562,1
87612,1
87659,0
87687,0
87688,0
87712,0
87713,0
87717,0
87724,1
87963,1
88408,1
88445,1
88446,0
88447,0
88454,1
88458,1
88466,1
88467,1
88468,1
88470,1
88474,1
88475,1
88478,1
88490,0
88492,1
88528,1
88532,1
88595,1
88725,1
88787,1
89210,1
89211,1
89213,1
89261,1
89285,1
89286,0
89287,1
89290,1
89404,1
89446,1
89447,1
89494,1
89944,1
89946,1
90042,0
90053,1
90055,1
90056,1
90062,1
90160,1
90219,1
90381,1
90386,1
90397,1
90416,0
90418,1
90421,0
90422,0
90458,1
90649,1
90651,1
90656,1
90701,1
90732,1
90738,0
90742,1
90785,1
90787,1
90790,0
90791,1
90793,1
90794,1
90795,1
90796,1
90797,1
90798,1
90964,0
91113,1
91114,1
91343,1
91345,1
91346,1
91350,1
91351,1
91352,1
91353,1
91354,1
91356,1
91366,1
91444,1
91557,0
91558,1
91559,1
91932,1
91947,1
92023,1
92912,1
93029,0
93030,0
93031,0
93052,0
93306,1
93307,1
93308,1
93309,1
93314,1
93344,1
93790,1
93794,1
93800,1
93847,1
94010,1
94033,1
94036,1
94104,0
94106,1
94122,1
94131,1
94133,1
94194,1
94209,1
94210,1
94213,1
94214,1
94217,1
94218,1
94227,1
94284,1
94285,1
94290,1
94291,1
94293,1
94294,0
94295,0
94641,1
94643,1
94645,1
94648,1
94650,1
94669,0
94671,1
94673,1
94676,1
94714,1
94718,1
94756,1
94759,1
94760,1
94761,1
94773,1
94774,0
94775,1
94813,1
94868,1
94920,1
94922,1
94924,1
94926,1
94932,1
94934,1
94989,1
95067,1
95085,1
95086,1
95087,1
95337,1
95339,1
95340,1
95361,1
95517,1
95812,1
95930,0
96020,1
96022,1
96023,0
96025,1
96027,1
96028,1
96029,1
96030,1
96071,1
96073,1
96076,1
96077,1
96078,1
96079,1
96080,1
96130,1
96131,1
96134,1
96137,1
96138,1
96147,1
96148,1
96351,1
96503,0
96825,0
96832,0
96833,1
96838,1
96840,1
96925,1
96926,1
96927,1
96928,1
96929,1
96936,1
96937,0
96938,1
96953,1
97333,1
97390,1
97392,1
97605,1
97669,1
97737,1
97756,1
97769,1
98023,1
98053,1
98054,1
98055,1
98060,1
98063,1
98151,1
98152,1
98191,1
98208,1
98220,1
98378,1
98650,1
98705,1
98843,1
98850,1
98851,1
98859,1
98936,1
98943,1
98944,1
98946,1
98948,1
99029,1
99181,1
99185,1
99565,1
99579,1
99580,1
99633,1
99634,1
99635,0
99636,1
99689,1
99690,1
99691,1
99692,1
99693,1
99694,1
99695,1
99776,1
99784,1
99907,1
99977,0
100030,1
100032,1
100210,1
100265,1
100355,1
100426,0
100647,1
100783,1
100785,1
100786,1
100791,1
100839,1
100884,0
100895,0
100897,1
100904,1
101246,1
101354,1
101355,1
101468,1
101471,1
101480,1
101489,1
101509,1
101732,1
101733,1
101734,1
101744,1
101746,1
101762,1
101765,1
101793,1
101794,1
101796,1
101797,0
101807,0
101809,1
101811,1
101823,1
101827,1
101843,1
101846,1
101851,1
101881,0
101933,1
101934,1
101948,1
102308,0
102422,1
102437,0
102542,1
102547,1
102548,1
102562,1
102563,1
102568,1
102684,1
102715,1
102780,1
102789,1
102908,1
102952,1
102953,1
102964,0
102965,0
102968,1
102993,1
102997,0
103028,0
103029,0
103031,0
103033,0
103073,1
103076,1
103333,1
103355,0
103373,1
103576,0
103650,1
104110,0
104209,1
104210,1
104212,1
104214,1
104218,1
104222,1
104224,1
104225,1
104228,1
104229,1
104231,1
104235,1
104243,1
104244,1
104248,1
104251,1
104275,1
104276,1
104277,1
104293,1
104305,1
104420,1
104425,1
104579,0
104588,1
104616,1
104802,1
104803,1
104813,0
104953,1
104954,1
104958,1
104964,1
104965,1
104968,1
104971,1
105025,1
105091,1
105092,1
105117,1
105223,1
105225,1
105228,1
105229,1
105245,1
105275,1
105276,1
105277,1
105380,1
105381,1
105383,1
105385,1
105386,1
105387,1
105416,1
105417,1
106018,1
106019,1
106020,1
106109,1
106110,1
106111,1
106240,1
106245,1
106269,1
106270,1
106346,1
106352,1
106391,0
106553,1
106555,1
106556,1
106559,1
106842,1
106881,1
106883,0
106972,0
107032,0
107054,1
107055,1
107125,1
107188,1
107228,1
107331,0
107562,1
107616,1
107618,1
107619,1
107620,1
107621,1
107623,1
107624,1
107625,1
107842,1
107845,1
107932,0
107934,0
108011,1
108017,0
108018,1
108023,1
108056,1
108248,1
108284,0
108386,1
108387,1
108388,1
108417,0
108435,1
108443,1
108449,1
108452,1
108453,1
108456,1
108458,1
108466,1
108469,1
108470,1
108471,1
108474,1
108475,1
108530,1
108536,1
108537,1
108617,1
108640,1
108641,1
108670,1
108671,1
108677,1
108678,1
108750,0
108853,0
108854,0
108856,0
108922,0
108924,1
109074,1
109080,1
109102,1
109112,0
109113,0
109197,1
109214,1
109216,1
109217,1
109405,1
109483,1
109505,0
109710,1
109713,0
109818,1
109819,1
109820,1
109822,0
109963,1
109964,1
109965,1
109966,1
110006,0
110008,0
110103,1
110104,1
110106,1
110107,1
110111,1
110112,1
110113,1
110158,1
110162,0
110265,1
110315,1
110317,1
110337,1
110388,1
110389,1
110392,0
110393,1
110430,1
110431,1
110534,1
110536,0
110537,1
110573,1
110580,1
110582,0
110584,1
110586,0
110610,1
110611,1
110612,1
110614,1
110621,1
110622,1
110624,1
110625,1
110658,1
110947,1
111384,1
111398,1
112064,0
112068,1
112213,1
112337,1
112354,1
112507,1
112519,0
112557,0
112563,1
112564,1
112565,1
112567,1
112579,1
112630,0
112632,0
112780,1
112813,1
112860,1
112984,0
113159,1
113173,1
113175,1
113176,1
113614,1
113616,1
113622,1
113625,1
113648,0
113685,1
113692,1
113763,1
113785,1
113977,1
114026,1
114219,1
114220,1
114221,1
114223,1
114224,1
114225,1
114226,1
114227,1
114228,1
114251,1
114254,1
114305,1
114399,1
114407,0
114413,0
114419,1
114425,0
114427,0
114428,0
114429,0
114430,0
114454,1
114493,1
114503,1
114504,0
114509,1
114510,1
114512,1
114516,1
114521,1
114582,1
114585,1
114610,1
114725,0
115073,0
115074,0
115084,0
115085,0
115088,1
115096,1
115126,1
115127,1
115130,0
115234,1
115239,1
115251,1
115253,1
115254,1
115256,1
115331,1
115364,1
115378,0
115534,1
115535,1
115536,1
115537,1
115602,1
115611,0
115670,1
115671,1
115672,1
115675,1
115869,1
116163,1
116166,0
116329,1
116388,1
116390,1
116779,1
116796,1
117040,1
117041,1
117042,1
117043,1
117089,1
117090,1
117117,1
117120,1
117121,1
117126,1
117130,1
117131,1
117133,1
117144,1
117145,1
117146,1
117181,1
117238,1
117239,1
117241,1
117244,1
117245,1
117249,1
117270,1
117295,1
117302,1
117303,1
117304,1
117305,1
117344,1
117345,1
117411,1
117415,1
117420,1
117496,1
117511,1
117512,1
117518,1
117526,1
117548,1
117574,1
117592,1
117606,0
117614,1
117616,1
117617,1
117620,1
117625,1
117642,1
117643,1
117644,1
117645,1
117648,1
117654,1
117812,0
117883,1
117972,1
117973,1
117976,1
117978,1
117979,1
117981,1
117985,1
117986,1
117987,1
117998,1
118000,1
118040,1
118066,1
118070,1
118072,1
118073,1
118075,1
118077,1
118078,1
118080,1
118082,1
118084,1
118087,1
118092,1
118099,1
118101,1
118102,1
118104,0
118107,1
118113,1
118115,1
118116,1
118229,1
118231,1
118234,1
118256,1
118337,1
118436,1
118440,1
118442,1
118443,1
118516,1
118521,0
118522,1
118564,0
118565,1
118566,1
118568,1
118570,1
118577,1
118607,0
118612,1
118616,1
118698,0
118767,1
118771,1
118772,1
118795,1
118796,1
118799,1
118804,1
118807,1
118808,1
118809,1
118817,1
118901,1
118984,1
118985,1
118994,1
118995,1
118996,1
118998,1
118999,1
119021,1
119023,1
119024,1
119025,1
119026,1
119028,1
119029,1
119030,1
119031,1
119032,0
119067,1
119072,1
